index	trigger	syllables	flag	preview
494	line-end	12		དགྲ་བོ་ཐམས་ཅད་མ་ལུས་གསོད་མ། །ཕྱག་འཚལ་དཀོན་མཆོག་
495	verse-stanza	27		སྒྲོལ་བསྟོད་ཁག གསུམ་མཚོན་ཕྱག་རྒྱའི། །↵སོར་མོས་ཐུགས་ཀར་རྣམ་པར་བརྒྱན་མ། །↵མ་ལུས་ཕྱ
496	verse-stanza	28		ཕྱག་འཚལ་རབ་ཏུ་དགའ་བས་བརྗིད་པའི། །↵དབུ་རྒྱན་འོད་ཀྱི་ཕྲེང་བ་སྤེལ་མ།↵བཞད་པ་རབ་བཞད་ཏ
497	verse-stanza	29		ཕྱག་འཚལ་ས་གཞི་སྐྱོང་བའི་ཚོགས་རྣམས།↵ཐམས་ཅད་འགུགས་པར་ནུས་པ་ཉིད་མ། །↵ཁྲོ་གཉེར་གཡོ་བ
498	verse-stanza	29		ཕྱག་འཚལ་ཟླ་བའི་དུམ་བུས་དབུ་བརྒྱན། །↵བརྒྱན་པ་ཐམས་ཅད་ཤིན་ཏུ་འབར་མ། །↵རལ་པའི་ཁྲོད་ན
499	verse-stanza	22		ཕྱག་འཚལ་བསྐལ་པའི་མཐའ་མའི་མེ་ལྟར།↵འབར་བའི་ཕྲེང་བའི་དབུས་ན་གནས་མ། །↵གཡས་བརྐྱང་གཡོན
500	line-end	15		དགྲ་ཡི་དཔུང་ནི་རྣམ་པར་འཇོམས་མ །ཕྱག་འཚལ་ས་གཞིའི་ངོས་ལ་ཕྱག་གི །
501	verse-stanza	15		མཐིལ་གྱིས་བསྣུན་ཅིང་ཞབས་ཀྱིས་བརྡུང་མ། །↵ཁྲོ་གཉེར་ཅན་མཛད་ཡི་གེ་ཧཱུཾ་གིིས། །
502	verse-stanza	29		རིམ་པ་བདུན་པོ་རྣམས་ནི་འགེམས་མ། །↵ཕྱག་འཚལ་བདེ་མ་དགེ་མ་ཞི་མ། །↵མྱ་ངན་འདས་ཞི་སྤྱོད་
503	verse-stanza	29		སྡིག་པ་ཆེན་པོ་འཇོམས་པ་ཉིད་མ། །↵ཕྱག་འཚལ་ཀུན་ནས་བསྐོར་རབ་དགའ་བའི། །↵དགྲ་ཡི་ལུས་ནི་
504	verse-stanza	15		རིག་པ་ཧཱུཾ་ལས་སྒྲོལ་མ་ཉིད་མ། །↵ཕྱག་འཚལ་ཏུ་རེའི་ཞབས་ནི་བརྡབས་པས།།
505	line-end	15		ཧཱུཾ་གི་རྣམ་པའི་ས་བོན་ཉིད་མ །རི་རབ་མན་དཱ་ར་དང་འབིགས་
506	line-end	8		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། བྱེད། །
507	verse-stanza	29		འཇིག་རྟེན་གསུམ་རྣམས་གཡོ་བ་ཉིད་མ། །↵ཕྱག་འཚལ་ལྷ་ཡི་མཚོ་ཡི་རྣམ་པའི། །↵རི་དྭགས་རྟགས་
508	line-end	15		དུག་རྣམས་མ་ལུས་པ་ནི་སེལ་མ །ཕྱག་འཚལ་ལྷ་ཡི་ཚོགས་རྣམས་རྒྱལ་པོ །
509	verse-stanza	28		ལྷ་དང་མིའམ་ཅི་ཡིས་བསྟེན་མ། །↵ཀུན་ནས་གོ་ཆ་དགའ་བའི་བརྗིད་ཀྱིས། །↵རྩོད་དང་རྨི་ལམ་ངན
510	verse-stanza	21		སྤྱན་གཉིས་པོ་ལ་འོད་རབ་གསལ་མ། །↵ཧ་ར་གཉིས་བརྗོད་ཏུཏྟ་རེ་ཡིས། །↵ཤིན་ཏུ་དྲག་པོའི་རིམ
511	verse-stanza	29		ཕྱག་འཚལ་དེ་ཉིད་གསུམ་རྣམས་བཀོད་པས། །↵ཞི་བའི་མཐུ་དང་ཡང་དག་ལྡན་མ།↵གདོན་དང་རོ་ལངས་གན
512	line-end	18		རྩ་བའི་སྔགས་ཀྱི་བསྟོད་པ་འདི་དང་། །ཕྱག་འཚལ་བ་ནི་ཉི་ཤུ་རྩ་གཅིག། ཕན་ཡོན་ནི།
513	verse-stanza	29		ལྷ་མོ་ལ་གུས་ཡང་དག་ལྡན་པའི། །↵བློ་ལྡན་གང་གིས་རབ་དང་བརྗོད་པས། །↵སྲོད་དང་ཐོ་རངས་ལངས
514	verse-stanza	15		སྡིག་པ་ཐམས་ཅད་རབ་ཏུ་ཞི་བ།↵ངན་འགྲོ་ཐམས་ཅད་འཇོམས་པ་ཉིད་དོ། །
515	verse-stanza	30		རྒྱལ་བ་བྱེ་བ་ཕྲག་བདུན་རྣམས་ཀྱིས། །↵མྱུར་དུ་དབང་ནི་བསྐུར་བར་འགྱུར་ལ།↵འདི་ལས་ཆེ་བ་
516	verse-stanza	30		དེ་ཡི་དུག་ནི་དྲག་པོ་ཆེན་པོ། །↵སྟན་ལ་གནས་པའམ་གཞན་ཡང་འགྲོ་བ། །↵ཟོས་པ་དང་ནི་འཐུང་པ་
517	line-end	10		གདོན་དང་རིམས་དང་དུག་གིས་གཟིར་བའི། །སྡུག་བསྔལ་
518	verse-stanza	31		སྒྲོལ་བསྟོད་ཁག ཚོགས་ནི་རྣམ་པར་སྤང་སྟེ། །↵སེམས་ཅན་གཞན་པ་རྣམས་ལ་ཡང་ངོ་། །↵གཉིས་གསུ
519	verse-stanza	15		ནོར་འདོད་པས་ནི་ནོར་རྣམས་ཉིད་འཐོབ།↵འདོད་པ་ཐམས་ཅད་ཐོབ་པར་འགྱུར་། །
520	terminal-particle	29		བགེགས་རྣམས་མེད་ཅིང་སོ་སོར་འཇོམས་འགྱུར །ཕྱག་འཚལ་ཉེར་གཅིག་གི་བསྟོད་པ་འདི་ནི་རྣམ་པར
521	line-end	12		སྒྲོལ་དཀར་ཡིད་བཞིན་འཁོར་ལོའི་བསྟོད་པ་ནི། ཨོཾ་རྗེ་བཙུན་མ།
522	verse-stanza	14		འཕགས་མ་སྒྲོལ་མ་ལ་ཕྱག་འཚལ་ལོ། །↵འཁོར་བ་ལས་སྒྲོལ་ཏཱ་རེ་། །
523	line-end	12		ཏུཏྟཱ་རེ་ཡིས་འཇིགས་བརྒྱད་སྒྲོལ །ཏུ་རེས་ན་བ་རྣམས་ལས་སྒྲོལ། ེ །
524	verse-stanza	24		སྒྲོལ་མ་ལ་ཡང་ཕྱག་འཚལ་བསྟོད། །↵པདྨ་དཀར་པོའི་དབུས་གནས་པའི། །↵ཟླ་བའི་གཟུགས་ཀྱི་གདན་
525	verse-stanza	26		མཆོག་སྦྱིན་མ་ལ་ཕྱག་འཚལ་བསྟོད། །↵སྟོན་ཀའི་ཟླ་བའི་མདོག་འདྲ་ཞིང་། །↵ཟླ་བ་ལ་ནི་རྒྱབ་
526	verse-stanza	24		ཨཏྤལ་བསྣམས་ལ་ཕྱག་འཚལ་བསྟོད། །↵བཅུ་དྲུག་ལོ་ལོན་ལུས་དང་ལྡན། །↵རྫོགས་སངས་རྒྱས་ཀུན་ད
527	line-end	7		འཕགས་མ་སྒྲོལ་མ་ལ་ཕྱག་འཚལ། །
528	verse-stanza	25		འཁོར་ལོ་དཀར་མོ་འོད་ཟེར་དཀར། །↵རྩིབས་བརྒྱད་ལ་ནི་ཡི་གེ་བརྒྱད། །↵ཡོངས་སུ་འཁོར་བའི་ར
529	verse-stanza	34		ཞེས་པ་ནི་ངག་དབང་གྲགས་པའི་རྒྱ་གཞུང་། །↵ཞིང་ཁམས་ཐམས་ཅད་ཡོངས་སུ་དག་པ་ལ། །↵རིན་ཆེན་མ
530	terminal-particle	16		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། ཡུམ་གྱུར་སྒྲོལ་མ་ཁྱོད་ལ་ཕྱག་འཚལ་ལོ། །
531	line-end	14		ཚིགས་བཅད་འདི་སྒྲོལ་མ་ལས་སྣ་ཚོགས་འབྱུང་བའི་རྒྱུད་ལས་གསུངས་།
532	verse-stanza	26		འཕགས་མ་སྒྲོལ་མ་སྒྲོལ་མཛད་ཡུམ། །↵ཡིད་བཞིན་འཁོར་ལོ་ཚེ་འཕེལ་མ། །↵ལྷ་མོ་ཁྱོད་ལ་གསོལ་
533	verse-stanza	13		ནད་དང་སྡུག་བསྔལ་ཐམས་ཅད་ལས། །↵ནུས་ལྡན་ཁྱོད་ཀྱིས་བསྐྱབ་ཏུ་གསོལ། །
534	verse-stanza	25		མཆོག་དང་ཐུན་མོང་དངོས་གྲུབ་ཀུན། །↵མ་ལུས་བདག་ལ་གནང་བར་མཛོད། །↵འཕགས་མ་ཁྱོད་ལ་དད་བྱེ
535	verse-stanza	25		བདག་ཀྱང་ཁྱོད་ལ་གསོལ་འདེབས་ཀྱིས།↵ཐུགས་རྗེའི་ལྕགས་ཀྱུས་གཟུང་དུ་གསོལ། །↵ལྷ་མོའི་སྐུ
536	verse-stanza	24		གཟུགས་བཟང་རིན་ཆེན་རྒྱན་གྱིས་སྤྲས།↵མཛེས་པའི་དར་གྱིས་སྨད་གཡོགས་ཅན། །↵པདྨ་ཟླ་བའི་གད
537	verse-stanza	25		ཞལ་གཅིག་ཕྱག་གཉིས་འཛུམ་བག་ཅན། །↵དུས་གསུམ་སངས་རྒྱས་སྐྱེད་པའི་ཡུམ། །↵ལྷ་མོ་ཁྱོད་ལ་ར
538	verse-stanza	13		བདག་ཅག་བྱང་ཆུབ་བསྒྲུབ་པ་ལ།།↵དུས་འདི་ནས་བཟུང་བྱང་ཆུབ་བར། །
539	line-end	20		མི་མཐུན་ཕྱོགས་རྣམས་ཞི་གྱུར་ཅིག །མཐུན་རྐྱེན་ཕུན་སུམ་ཚོགས་པར་ཤོག། ཨོཾ་དགེ་བ་མ་ནི་ག
540	verse-stanza	25		འཇིག་རྟེན་གསོ་བྱེད་སྙན་པ་ཆེ། །↵མཚོ་ལྡན་མ་དང་སྤྱན་ཡངས་མ། །↵ཤེས་རབ་དཔལ་དང་བློ་འཕེལ
541	verse-stanza	25		ཨོཾ་ཡིག་འདོད་པའི་གཟུགས་ཅན་མ། །↵སེམས་ཅན་ཀུན་ལ་ཕན་བརྩོན་མ།།↵གཡུལ་ལས་སྒྲོལ་བྱེད་རྒྱ
542	verse-stanza	15		སྒྲོལ་བསྟོད་ཁག འཕགས་མ་སྒྲོལ་མ་ཡིད་འོང་མ། །↵གང་མ་རྔ་ཆེན་དུང་ཅན་མ། །
543	verse-stanza	13		རིག་པའི་རྒྱལ་མོ་ཚིག་སྙན་མ། །↵ཟླ་བའི་གདོང་ཅན་དཀར་མོ་ཆེ།།
544	line-end	19		མི་ཕམ་མ་དང་གོས་སེར་མ །སྒྱུ་མ་ཆེན་མོ་དཀར་ཆེན་མོ ། སྟོབས་ཆེན་ཕ་རོལ་གནོན་པ་མོ །
545	verse-stanza	25		དྲག་མོ་ཆེན་མོ་གཏུམ་ཆེན་མོ།།↵སྡང་བའི་སེམས་ཅན་རླག་བྱེད་མ། །↵རབ་ཏུ་ཞི་མ་ཞི་གཟུགས་མ།
546	verse-stanza	26		གློག་གི་ཕྲེང་མ་རྒྱལ་མཚན་མ༎↵རལ་གྲི་འཁོར་ལོ་གཞུ་ཐོག་མཚོན། །↵རྨུག་བྱེད་རེངས་བྱེད་ནག
547	verse-stanza	25		སྲུང་བྱེད་རྨོངས་བྱེད་ཞི་བ་མོ།↵ཞུ་མ་དགེ་མ་སུ་སྒྲོལ་མ། །↵ཚངས་རིག་མ་དང་རིག་བྱེད་ཡུམ
548	verse-stanza	25		བཀྲ་ཤིས་བདེ་བྱེད་ཞི་བྱེད་མ། །↵སྐྱེས་པ་རིག་བྱེད་ཡིད་མགྱོགས་མ། །↵ཐོད་པ་ཅན་མ་ཤུགས་ཆ
549	verse-stanza	25		དེད་དཔོན་ཆེན་མོ་སྙིང་རྗེས་འཇུག།↵ཉམས་ལ་ལམ་ནི་རབ་སྟོན་མ། །↵མཆོག་སྟེར་འཆོས་བྱེད་སྟོ
550	line-end	7		གྲུབ་མ་རི་ཁྲོད་རྣལ་འབྱོར་མ། །
551	verse-stanza	25		གདོལ་མ་ངེས་མ་བདུད་རྩི་མ། །↵ནོར་ཅན་བསོད་ནམས་སྐལ་ཆེན་མ། །↵སྐལ་བཟང་མ་དང་གྲོགས་སྟོན་
552	verse-stanza	25		དྲག་ཤུལ་དྲག་ཤུལ་དཀའ་ཐུབ་ཆེ། །↵འགྲོ་ལ་གཅིག་ཏུ་ཕན་བརྩོན་མ། །↵སྐྱོབ་མ་གུས་ལ་མཉེན་གཤ
553	verse-stanza	19		རྟག་མ་ཀུན་གྱི་མར་གྱུར་མ། །↵དོན་ཀུན་སྒྲུབ་བྱེད་བཟང་པོ་མ།↵སྦས་མ་མ་མ་ནོར་སྦྱིན་། །
554	line-end	12		འཇིགས་མེད་གོོ་ཏ་མཱ་རབ་བཤད། །དཔལ་ལྡན་འཇིག་རྟེན་དབང་
555	line-end	9		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས།.. སྲས་མོ །
556	verse-stanza	13		ཡོན་ཏན་མཐའ་ཡས་སྒྲོལ་མའི་མཚན། །↵བསམ་པ་ཐམས་ཅད་རྫོགས་བྱེད་པའོ། །
557	line-end	18		ཨོཾ་ཏཱ་རེ་ཀྲྀ་པཱ་བ་ལཾ་བ་ན། མཻ་ཏྱ་ཏྰ་གེ་ཤྲ་པ་ཎཱི་ཡེ་སྭཱ་ཧཱ།
558	verse-stanza	33		རྗེ་བཙུན་བཅོམ་ལྡན་འདས་མ་ཐུགས་རྗེ་ཅན། །↵བདག་དང་མཐའ་ཡས་སེམས་ཅན་ཐམས་ཅད་ཀྱི།↵སྒྲིབ་ག
559	verse-stanza	34		དེ་མ་ཐོབ་ཀྱི་ཚེ་རབས་ཀུན་ཏུ་ཡང་། །↵ལྷ་དང་མི་ཡི་བདེ་བའི་མཆོག་ཐོབ་ནས། །↵ཐམས་ཅད་མཁྱེ
560	verse-stanza	35		དུས་མིན་འཆི་བར་གྱུར་པ་སྣ་ཚོགས་དང་། །↵རྨི་ལམ་ངན་དང་མཚན་མ་ངན་པ་དང་། །↵འཇིགས་པ་བརྒྱ
561	verse-stanza	25		འཇིག་རྟེན་འཇིག་རྟེན་ལས་ནི་འདས་པ་ཡི། །↵བཀྲ་ཤིས་བདེ་ལེགས་ཕུན་སུམ་ཚོགས་པ་རྣམས། །↵འཕ
562	verse-stanza	35		འབད་མེད་ལྷུན་གྱིས་གྲུབ་པར་མཛད་དུ་གསོལ། །↵སྒྲུབ་ལ་བརྩོན་ཞིང་དམ་ཆོས་འཕེལ་བ་དང་། །↵
563	verse-stanza	24		ཡར་ངོའི་ཟླ་ལྟར་འཕེལ་ཞིང་རྒྱས་པར་མཛོད། །↵རྒྱལ་བའི་དཀྱིལ་འཁོར་བཟང་ཞིང་དགའ་བ་དེར།↵པ
564	line-end	32		སྣང་བ་མཐའ་ཡས་རྒྱལ་བས་མངོན་སུམ་དུ །ལུང་བསྟན་པ་ཡང་བདག་གིས་དེར་ཐོབ་ཤོག །བདག་གིས་ཚེ་
565	line-end	12		སྒྲོལ་བསྟོད་ཁག ལས་མ །སྔོ་ལྗང་ཞལ་གཅིག་ཕྱག་གཉིས་མྱུར་ཞིང་དཔའ། །
566	line-end	8		ཡུམ་གྱུར་ཨུཏྤལ་བསྣམས་པའི་བཀྲ་ཤིས་ཤོག །
567	verse-stanza	18		རྒྱལ་ཡུམ་སྒྲོལ་མ་ཁྱེད་སྐུ་ཅི་འདྲ་དང་། །↵འཁོར་དང་སྐུ་ཚེའི་ཚད་དང་ཞིང་ཁམས་དང། །
568	line-end	17		ཁྱེད་ཀྱི་མཚན་མཆོག་བཟང་པཽ་ཅི་འདྲ་བ །དེ་འདྲ་ཁོ་ནར་བདག་སོགས་འགྱུར་བར་ཤོག །
569	verse-stanza	26		ཁྱེད་ལ་བསྟོད་ཅིང་གསོལ་བ་བཏབ་པའི་མཐུས། །↵བདག་སོགས་གང་དུ་གནས་པའི་ས་ཕྱོགས་སུ། །↵ནད་
570	line-end	9		ཆོས་དང་བཀྲ་ཤིས་འཕེལ་བར་མཛད་དུ་གསོལ།།
571	line-end	88		སྤར་བྱང་། །ན་མོ་བུདྡྷ་བཛྲ་དྷ་ར་ཡེ། ཟག་བྲལ་རང་བཞིན་འདུས་མ་བྱས་པ་དོན་དམ་ཆོས་ཉིད་ལྷ
572	verse-stanza	26		རབ་འབྱམས་མཐའ་ཡས་ཞིང་ཀུན་ཏུ། །↵རྫོགས་པའི་སངས་རྒྱས་བགྲང་ཡས་ཀྱང་། །↵ཞིང་འདིའི་རྣམ་འ
573	verse-stanza	25		ཉིད་ཀྱི་ཟབ་གསལ་དམ་པའི་ཆོས། །↵གང་འདུལ་དེར་སྣང་མཐའ་ཡས་པ། །↵བརྒྱུད་འཛིན་པཎ་གྲུབ་ཚོག
574	verse-stanza	25		ཉན་ཐོས་ཐེག་པའི་ལྟ་སྒོམ་སྤྱོད། །↵རྣམ་གྲངས་མང་ཡང་སྙིང་པོའི་དོན། །↵སྡུག་བསྔལ་ཀུན་འབ
575	verse-stanza	21		ཐེག་ཆེན་ཟབ་མོ་ལྟ་བ་དང་། །↵རྒྱ་ཆེན་སྤྱོད་པ་སྟོང་རྟེན་འབྱུང་། །↵སྨོན་འཇུག་སེམས་བསྐ
576	line-end	13		ཕ་རོལ་ཕྱིན་པ་དྲུག་ཏུ་འདུས །རྡོ་རྗེ་ཐེག་པའི་གཞི་ལམ་འབྲས །
577	verse-stanza	26		རྒྱུད་སྡེ་བཞི་དྲུག་བསྐྱེད་རྫོགས་ཀུན། །↵སྙིང་པོ་ཕྱག་རྫོགས་མན་ངག་དང་། །↵ཡང་སྙིང་ཟུ
578	line-end	8		རྒྱ་བལ་པཎ་གྲུབ་ཆེ་རྣམས་དང་། །
579	verse-stanza	25		བོད་ཀྱི་སྐྱེས་ཆེན་ལོ་ཙཱ་བ། །↵ཆོས་རྒྱལ་དད་འབངས་བཅས་པ་ཀུན།↵སྡེ་སྣོད་གསུམ་དང་རྒྱུད་
580	verse-stanza	25		གཞུང་རྒྱུད་ཁྲིད་དང་མན་ངག་བཅས། །↵སྔ་བར་ཕྱི་མར་བསྒྱུར་ཅིང་ཞུས། །↵རྒྱལ་བའི་གདུང་འཚོ
581	line-end	17		གསར་རྙིང་གཏེར་ཁ་ལས་འཁྲུངས་པའི། །ཟབ་ཆོས་ཉེ་བརྒྱུད་དུས་སུ་སྨིན། །རྙིང་མ་ལམ་འབྲས་
582	line-end	10		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས། བཀའ་གདམས་པ། །
583	verse-stanza	27		མར་པ་བཀའ་བརྒྱུད་ཤངས་པ་དང་། །↵ཞི་བྱེད་སྦྱོར་དྲུག་རྡོ་རྗེ་བསྙེན།↵ཤིང་རྟ་བརྒྱད་ཀྱི་
584	verse-stanza	27		བར་གྱི་དབུས་གཙང་རུ་བཞི་དང་། །↵སྨད་ཀྱི་མདོ་ཁམས་སྒང་དྲུག་ཏུ། །↵བསྟན་པའི་རྩ་བ་ཟབ་ཅི
585	verse-stanza	25		གུ་རུའི་ལུང་བཞིན་སྒྱུ་འཕྲུལ་གར། །↵རྒྱལ་ཚབ་བྱམས་མགོན་ཆོས་ཀྱི་རྗེ། །↵མངའ་བདག་མར་པ་
586	verse-stanza	26		ནཱ་རོ་མཻ་ཏྲི་ལ་སོགས་བསྟེན། །↵གདམས་ངག་ཟབ་དགུ་མ་ལུས་པ། །↵བོད་དུ་སྤྱན་དྲངས་སློབ་ཚོག
587	verse-stanza	24		རྒྱལ་བའི་དབང་པོ་ཀརྨ་ཀ།↵དམ་ཚིག་གོང་བུ་གཅིག་ཏུ་བརྒྱུད། །↵གདན་ས་ཀརྨ་རིན་ཆེན་གླིང་། 
588	verse-stanza	25		གོང་མ་གཡུང་ལོས་གཙུག་ཏུ་བཀུར། །↵སྐུ་ཡི་ཕྲེང་བ་བརྒྱད་པ་ནི། །↵ཀུན་མཁྱེན་ཆོས་ཀྱི་འབྱ
589	line-end	7		མགར་བློན་རིག་པ་ཅན་གྱི་རྒྱུད། །
590	line-end	7		སྡེ་དགེ་ཆོས་རྒྱལ་ཆེན་པོ་ཡིས །
591	verse-stanza	26		དབུ་ཡི་མཆོད་གནས་གཙུག་ན་འཛིན། །↵མདོ་སྔགས་རྒྱུད་ལུང་མན་ངག་དང་། །↵གཞུང་ལུགས་རིག་གནས
592	line-end	26		དཔལ་ཀུན་སྤུངས་པའི་གདན་ས་བཏབས།། གོང་ས་བསྐལ་བཟང་རྒྱ་མཚོའི་དབུས །བསྟན་འཛིན་སྐྱེས་ཆེ
593	verse-stanza	25		མཐའ་དབུས་རྒྱལ་བློན་འབངས་བཅས་བཀུར། །↵པདྨའི་ལྗགས་ལྡན་ཉིན་བྱེད་དབང་། །↵འགྲོ་མགོན་མཁ
594	verse-stanza	20		ཕྲིན་ལས་ཐ་གྲུ་ཀུན་ཏུ་རྒྱས།།↵དགོན་ལག་བརྒྱ་དང་བརྒྱད་ཅུ་དང་། །↵དགོན་ཕྲན་སྟོང་དང་རྩ་
595	verse-stanza	13		ཆོས་སྡེ་ཆེན་པོ་བཅུ་གསུམ་བཅས། །↵བོད་དང་བོད་ཆེན་ལྗོངས་ཀུན་ཁྱབ། །
596	verse-stanza	13		དུས་རབས་ཉི་ཤུའི་གཞུང་གི་མཐར། །↵འདུས་བྱས་ཆོས་ཉིད་མི་རྟག་བཞིན། །
597	line-end	9		སྤར་བྱང་། གངས་ལྗོངས་རྒྱལ་བསྟན་སྤྱི་བྱེ་བྲག །
598	verse-stanza	20		སྣུམ་ཟད་མར་མེ་བཞིན་དུ་གྱུར། །↵སྟོན་པའི་ཐུགས་བསྐྱེད་ཚད་མེད་སྟོབས། །↵བསྟན་པའི་ཕྲིན
599	verse-stanza	13		གདུལ་བྱའི་བསོད་ནམས་མ་ཟད་པས། །↵ལུང་རྟོགས་བསྟན་པའི་ཉི་མ་ཤར། །
600	verse-stanza	25		སྤྱན་རས་གཟིགས་དབང་ཐམས་ཅད་མཁྱེན། །↵རྒྱལ་བའི་དབང་པོ་རྡོ་རྗེ་འཆང་།།↵རང་བྱུང་རིག་པའི
601	line-end	14		སངས་རྒྱས་དངོས་སྣང་ཆོས་ཀྱི་རྗེས །སོ་བྱང་སྔགས་ཀྱི་གདམས་པ་དང་། །
602	verse-stanza	26		ཟུང་འཇུག་མན་ངག་ཡང་ཟབ་ཀུན། །↵བུམ་པ་གང་བྱོའི་ཚུལ་དུ་བསྩལ། །↵གསུམ་ལྡན་རྡོ་རྗེ་འཛིན་
603	verse-stanza	25		རིག་གཞུང་དབང་ལུང་མན་ངག་ཚོགས། །↵རང་བློ་ཚིམ་པའི་བཀའ་དྲིན་ཐོབ། །↵རྒྱ་མཚོ་ཆུ་ཐིགས་དཔ
604	verse-stanza	14		གདན་ས་དཔལ་སྤུངས་ཤེས་རབ་གླིང་། །↵གོང་མའི་མཛད་རྗེས་བསྐྱང་ཕྱིར་བཏབས། །
605	verse-stanza	25		བཤད་སྒྲུབ་ལས་ཀྱི་འཁོར་ལོ་གསུམ། །↵ངལ་བ་བརྒྱ་ཕྲག་ཁུར་ཁྱེར་། །↵ལྟོས་བཅས་རྗེས་འཇུག་ལ
606	verse-stanza	13		རྒྱལ་བའི་བསྟན་པ་ལུང་རྟོགས་གཉིས། །↵དེ་འཛིན་བཤད་དང་སྒྲུབ་པའི་སྡེ། །
607	verse-stanza	13		བསྟན་པ་གསུང་རབ་དམ་པའི་ཆོས། །↵ཡང་སྙིང་དམ་གཙང་བརྒྱུད་པ་ཉིད། །
608	verse-stanza	27		གསུང་རབ་བཀའ་དང་བསྟན་བཅོས་དང་། །↵རིག་གནས་རྒྱལ་རབས་ཆོས་འབྱུང་སོགས། །↵ཉམས་པ་གསོ་ཞིང
609	verse-stanza	25		དཔལ་སྤུངས་ཆོས་ཀྱི་བང་མཛོད་དུ། །↵བཞུགས་པའི་མདོ་སྔགས་རིག་གཞུང་ཀུན། །↵དུས་རབས་གསར་བ
610	verse-stanza	27		འབད་བརྩོན་ལྷག་བསམ་ཞབས་འདེགས་ཀུན། །↵དཔལ་སྤུངས་གསུང་རབ་སྤར་སྐྲུན་ཁང་། །↵སྤྲོ་བཞིན་
611	line-end	9		བཟང་པོའི་བྱ་བ་འདིར་འབྲེལ་ཀུན། །འདི་ཕྱི་
612	line-end	8		ཚོགས་གཉིས་རྒྱ་མཚོར་འཇུག་པའི་གྲུ་གཟིངས།
613	verse-stanza	12		ཀུན་ཏུ་དགེ་བ་དང་། །↵བསྟན་དང་འགྲོ་ལ་ཕན་པའི་ཕྱིར། །
614	line-end	44		སྐྱབས་གནས་དམ་པས་དགེ་ལེགས་སྩོལ །གང་ཞིག་སྔོན་ཚེ་འཕགས་མཆོག་ཀུན་ཏུ་བཟང་པོའི་སྨོན་ལམ་
615	line-end	252		འགྲོ་ཀུན་བདེ་བའི་ལམ་བཟང་མཐོང་བའི་མིག་ཏུ་འགྱུར་བར་ཤོག །ཕྱོགས་བཅུའི་རྒྱལ་བ་སྲས་དང་
616	line-end	29		ཨཙམད པདྷརྨཱ Ə པི སམཉྫུ ā ཨོ ཉམཿ ཏངེབ ཡི་གེ་ཉི་ཤུ་རྩ་དྲུག་པ་འདི་དཔེ་ཆའི་ནང་དུ་བཞུ
617	line-end	8		སི་ཏུ་པདྨ་ཉིན་བྱེད་ཀྱི་གསུང་།
618	verse-stanza	35		སྡོམ་གསུམ་དྲི་མེད་ཚུལ་བཞིན་བསྲུང་བ་དང་།།↵ཚོགས་གཉིས་ཆུ་གཏེར་གོང་དུ་སྤེལ་བ་དང་།།↵ཐ
619	verse-stanza	35		ཚད་མེད་སྙིང་རྗེ་ཕྱོགས་རིས་བྲལ་བ་དང་།།↵བསྡུ་བའི་དངོས་པོ་རང་འདོད་མ་གོས་དང་།།↵དག་སྣ
620	verse-stanza	35		ཕྱོགས་མེད་ཐོས་པའི་ནོར་གྱིས་ཕྱུག་པ་དང་།།↵ཐོས་དོན་སྒོམ་པས་རང་རྒྱུད་དུལ་བ་དང་།།↵དེ་
621	verse-stanza	35		གཙོ་བོར་མོས་གུས་རྣལ་འབྱོར་སྐྱོང་བ་དང་།།↵ཆོས་བརྒྱད་སྣང་ཤས་རྒྱང་དུ་དོར་བ་དང་།།↵གཉུ
622	line-end	8		དཔལ་སྤུངས་གསུང་རབ་སྤར་སྐྲུན་ཁང་།
623	line-end	1		-
SUMMARY	quote-balance	12	MISMATCH	open=12 close=1
